 job_id  Cmax  Mean_waiting_time  Mean_bounded_slowndown  Mean_number_of_interruptions_per_job  Percentage_of_rejections  Competitive_factor  Utilization  Total_processing_time  Processing_Time_SLA_0 Processing_Time_SLA_1 Processing_Time_SLA_2
 695 0 0 0 0 551 0 0 0 0 0 0
 696 0 0 0 0 552 0 0 0 0 0 0
 697 0 0 0 0 553 0 0 0 0 0 0
 698 0 0 0 0 554 0 0 0 0 0 0
 699 0 0 0 0 555 0 0 0 0 0 0
 700 0 0 0 0 556 0 0 0 0 0 0
 701 0 0 0 0 557 0 0 0 0 0 0
 702 0 0 0 0 558 0 0 0 0 0 0
 703 0 0 0 0 559 0 0 0 0 0 0
 704 0 0 0 0 560 0 0 0 0 0 0
 705 0 0 0 0 561 0 0 0 0 0 0
 706 0 0 0 0 562 0 0 0 0 0 0
 707 0 0 0 0 563 0 0 0 0 0 0
 708 0 0 0 0 564 0 0 0 0 0 0
 709 0 0 0 0 565 0 0 0 0 0 0
 710 0 0 0 0 566 0 0 0 0 0 0
 711 0 0 0 0 567 0 0 0 0 0 0
 712 0 0 0 0 568 0 0 0 0 0 0
 713 0 0 0 0 569 0 0 0 0 0 0
 714 0 0 0 0 570 0 0 0 0 0 0
 715 0 0 0 0 571 0 0 0 0 0 0
 716 0 0 0 0 572 0 0 0 0 0 0
 717 0 0 0 0 573 0 0 0 0 0 0
 718 0 0 0 0 574 0 0 0 0 0 0
 719 0 0 0 0 575 0 0 0 0 0 0
 720 0 0 0 0 576 0 0 0 0 0 0
 721 0 0 0 0 577 0 0 0 0 0 0
 722 0 0 0 0 578 0 0 0 0 0 0
 723 0 0 0 0 579 0 0 0 0 0 0
 724 0 0 0 0 580 0 0 0 0 0 0
 725 0 0 0 0 581 0 0 0 0 0 0
 726 0 0 0 0 582 0 0 0 0 0 0
 727 0 0 0 0 583 0 0 0 0 0 0
 728 0 0 0 0 584 0 0 0 0 0 0
 729 0 0 0 0 585 0 0 0 0 0 0
 730 0 0 0 0 586 0 0 0 0 0 0
 731 0 0 0 0 587 0 0 0 0 0 0
 732 0 0 0 0 588 0 0 0 0 0 0
 733 0 0 0 0 589 0 0 0 0 0 0
 734 0 0 0 0 590 0 0 0 0 0 0
 735 0 0 0 0 591 0 0 0 0 0 0
 736 0 0 0 0 592 0 0 0 0 0 0
 737 0 0 0 0 593 0 0 0 0 0 0
 738 0 0 0 0 594 0 0 0 0 0 0
 739 0 0 0 0 595 0 0 0 0 0 0
 740 0 0 0 0 596 0 0 0 0 0 0
 741 0 0 0 0 597 0 0 0 0 0 0
 742 0 0 0 0 598 0 0 0 0 0 0
 743 0 0 0 0 599 0 0 0 0 0 0
 744 0 0 0 0 600 0 0 0 0 0 0
 745 0 0 0 0 601 0 0 0 0 0 0
 746 0 0 0 0 602 0 0 0 0 0 0
 747 0 0 0 0 603 0 0 0 0 0 0
 748 0 0 0 0 604 0 0 0 0 0 0
 749 0 0 0 0 605 0 0 0 0 0 0
 750 0 0 0 0 606 0 0 0 0 0 0
 751 0 0 0 0 607 0 0 0 0 0 0
 752 0 0 0 0 608 0 0 0 0 0 0
 753 0 0 0 0 609 0 0 0 0 0 0
 754 0 0 0 0 610 0 0 0 0 0 0
 755 0 0 0 0 611 0 0 0 0 0 0
 756 0 0 0 0 612 0 0 0 0 0 0
 757 0 0 0 0 613 0 0 0 0 0 0
 758 0 0 0 0 614 0 0 0 0 0 0
 759 0 0 0 0 615 0 0 0 0 0 0
 760 0 0 0 0 616 0 0 0 0 0 0
 761 0 0 0 0 617 0 0 0 0 0 0
 762 0 0 0 0 618 0 0 0 0 0 0
 763 0 0 0 0 619 0 0 0 0 0 0
 764 0 0 0 0 620 0 0 0 0 0 0
 765 0 0 0 0 621 0 0 0 0 0 0
 766 0 0 0 0 622 0 0 0 0 0 0
 767 0 0 0 0 623 0 0 0 0 0 0
 768 0 0 0 0 624 0 0 0 0 0 0
 769 0 0 0 0 625 0 0 0 0 0 0
 770 0 0 0 0 626 0 0 0 0 0 0
 771 0 0 0 0 627 0 0 0 0 0 0
 772 0 0 0 0 628 0 0 0 0 0 0
 773 0 0 0 0 629 0 0 0 0 0 0
 774 0 0 0 0 630 0 0 0 0 0 0
 776 0 0 0 0 631 0 0 0 0 0 0
 777 0 0 0 0 632 0 0 0 0 0 0
 778 0 0 0 0 633 0 0 0 0 0 0
 779 0 0 0 0 634 0 0 0 0 0 0
 780 0 0 0 0 635 0 0 0 0 0 0
 781 0 0 0 0 636 0 0 0 0 0 0
 782 0 0 0 0 637 0 0 0 0 0 0
 783 0 0 0 0 638 0 0 0 0 0 0
 784 0 0 0 0 639 0 0 0 0 0 0
 785 0 0 0 0 640 0 0 0 0 0 0
 786 0 0 0 0 641 0 0 0 0 0 0
 787 0 0 0 0 642 0 0 0 0 0 0
 788 0 0 0 0 643 0 0 0 0 0 0
 789 0 0 0 0 644 0 0 0 0 0 0
 790 0 0 0 0 645 0 0 0 0 0 0
 791 0 0 0 0 646 0 0 0 0 0 0
 792 0 0 0 0 647 0 0 0 0 0 0
 793 0 0 0 0 648 0 0 0 0 0 0
 794 0 0 0 0 649 0 0 0 0 0 0
 795 0 0 0 0 650 0 0 0 0 0 0
 796 0 0 0 0 651 0 0 0 0 0 0
 797 0 0 0 0 652 0 0 0 0 0 0
 798 0 0 0 0 653 0 0 0 0 0 0
 799 0 0 0 0 654 0 0 0 0 0 0
 800 0 0 0 0 655 0 0 0 0 0 0
 801 0 0 0 0 656 0 0 0 0 0 0
 803 0 0 0 0 657 0 0 0 0 0 0
 804 0 0 0 0 658 0 0 0 0 0 0
 805 0 0 0 0 659 0 0 0 0 0 0
 806 0 0 0 0 660 0 0 0 0 0 0
 807 0 0 0 0 661 0 0 0 0 0 0
 808 0 0 0 0 662 0 0 0 0 0 0
 809 0 0 0 0 663 0 0 0 0 0 0
 810 0 0 0 0 664 0 0 0 0 0 0
 811 0 0 0 0 665 0 0 0 0 0 0
 812 0 0 0 0 666 0 0 0 0 0 0
 813 0 0 0 0 667 0 0 0 0 0 0
 814 0 0 0 0 668 0 0 0 0 0 0
 815 0 0 0 0 669 0 0 0 0 0 0
 816 0 0 0 0 670 0 0 0 0 0 0
 817 0 0 0 0 671 0 0 0 0 0 0
 818 0 0 0 0 672 0 0 0 0 0 0
 819 0 0 0 0 673 0 0 0 0 0 0
 821 0 0 0 0 674 0 0 0 0 0 0
 822 0 0 0 0 675 0 0 0 0 0 0
 823 0 0 0 0 676 0 0 0 0 0 0
 824 0 0 0 0 677 0 0 0 0 0 0
 825 0 0 0 0 678 0 0 0 0 0 0
 826 0 0 0 0 679 0 0 0 0 0 0
 827 0 0 0 0 680 0 0 0 0 0 0
 828 0 0 0 0 681 0 0 0 0 0 0
 829 0 0 0 0 682 0 0 0 0 0 0
 830 0 0 0 0 683 0 0 0 0 0 0
 832 0 0 0 0 684 0 0 0 0 0 0
 833 0 0 0 0 685 0 0 0 0 0 0
 834 0 0 0 0 686 0 0 0 0 0 0
 835 0 0 0 0 687 0 0 0 0 0 0
 836 0 0 0 0 688 0 0 0 0 0 0
 837 0 0 0 0 689 0 0 0 0 0 0
 838 0 0 0 0 690 0 0 0 0 0 0
 839 0 0 0 0 691 0 0 0 0 0 0
 840 0 0 0 0 692 0 0 0 0 0 0
 841 0 0 0 0 693 0 0 0 0 0 0
 842 0 0 0 0 694 0 0 0 0 0 0
 843 0 0 0 0 695 0 0 0 0 0 0
 844 0 0 0 0 696 0 0 0 0 0 0
 845 0 0 0 0 697 0 0 0 0 0 0
 846 0 0 0 0 698 0 0 0 0 0 0
 847 0 0 0 0 699 0 0 0 0 0 0
 848 0 0 0 0 700 0 0 0 0 0 0
 849 0 0 0 0 701 0 0 0 0 0 0
 850 0 0 0 0 702 0 0 0 0 0 0
 851 0 0 0 0 703 0 0 0 0 0 0
 852 0 0 0 0 704 0 0 0 0 0 0
 853 0 0 0 0 705 0 0 0 0 0 0
 854 0 0 0 0 706 0 0 0 0 0 0
 855 0 0 0 0 707 0 0 0 0 0 0
 856 0 0 0 0 708 0 0 0 0 0 0
 857 0 0 0 0 709 0 0 0 0 0 0
 858 0 0 0 0 710 0 0 0 0 0 0
 859 0 0 0 0 711 0 0 0 0 0 0
 860 0 0 0 0 712 0 0 0 0 0 0
 861 0 0 0 0 713 0 0 0 0 0 0
 862 0 0 0 0 714 0 0 0 0 0 0
 863 0 0 0 0 715 0 0 0 0 0 0
 864 0 0 0 0 716 0 0 0 0 0 0
 865 0 0 0 0 717 0 0 0 0 0 0
 866 0 0 0 0 718 0 0 0 0 0 0
 867 0 0 0 0 719 0 0 0 0 0 0
 868 0 0 0 0 720 0 0 0 0 0 0
 869 0 0 0 0 721 0 0 0 0 0 0
 870 0 0 0 0 722 0 0 0 0 0 0
 871 0 0 0 0 723 0 0 0 0 0 0
 872 0 0 0 0 724 0 0 0 0 0 0
 873 0 0 0 0 725 0 0 0 0 0 0
 874 0 0 0 0 726 0 0 0 0 0 0
 875 0 0 0 0 727 0 0 0 0 0 0
 876 0 0 0 0 728 0 0 0 0 0 0
 877 0 0 0 0 729 0 0 0 0 0 0
 878 0 0 0 0 730 0 0 0 0 0 0
 879 0 0 0 0 731 0 0 0 0 0 0
 880 0 0 0 0 732 0 0 0 0 0 0
 881 0 0 0 0 733 0 0 0 0 0 0
 882 0 0 0 0 734 0 0 0 0 0 0
 883 0 0 0 0 735 0 0 0 0 0 0
 884 0 0 0 0 736 0 0 0 0 0 0
 885 0 0 0 0 737 0 0 0 0 0 0
 886 0 0 0 0 738 0 0 0 0 0 0
 887 0 0 0 0 739 0 0 0 0 0 0
 888 0 0 0 0 740 0 0 0 0 0 0
 889 0 0 0 0 741 0 0 0 0 0 0
 890 0 0 0 0 742 0 0 0 0 0 0
 891 0 0 0 0 743 0 0 0 0 0 0
 892 0 0 0 0 744 0 0 0 0 0 0
 893 0 0 0 0 745 0 0 0 0 0 0
 894 0 0 0 0 746 0 0 0 0 0 0
 895 0 0 0 0 747 0 0 0 0 0 0
 896 0 0 0 0 748 0 0 0 0 0 0
 897 0 0 0 0 749 0 0 0 0 0 0
 898 0 0 0 0 750 0 0 0 0 0 0
 899 0 0 0 0 751 0 0 0 0 0 0
 900 0 0 0 0 752 0 0 0 0 0 0
 901 0 0 0 0 753 0 0 0 0 0 0
 902 0 0 0 0 754 0 0 0 0 0 0
 903 0 0 0 0 755 0 0 0 0 0 0
 904 0 0 0 0 756 0 0 0 0 0 0
 905 0 0 0 0 757 0 0 0 0 0 0
 906 0 0 0 0 758 0 0 0 0 0 0
 907 0 0 0 0 759 0 0 0 0 0 0
 908 0 0 0 0 760 0 0 0 0 0 0
 909 0 0 0 0 761 0 0 0 0 0 0
 910 0 0 0 0 762 0 0 0 0 0 0
 911 0 0 0 0 763 0 0 0 0 0 0
 912 0 0 0 0 764 0 0 0 0 0 0
 913 0 0 0 0 765 0 0 0 0 0 0
 914 0 0 0 0 766 0 0 0 0 0 0
 915 0 0 0 0 767 0 0 0 0 0 0
 916 0 0 0 0 768 0 0 0 0 0 0
 917 0 0 0 0 769 0 0 0 0 0 0
 918 0 0 0 0 770 0 0 0 0 0 0
 919 0 0 0 0 771 0 0 0 0 0 0
 920 0 0 0 0 772 0 0 0 0 0 0
 921 0 0 0 0 773 0 0 0 0 0 0
 922 0 0 0 0 774 0 0 0 0 0 0
 923 0 0 0 0 775 0 0 0 0 0 0
 924 0 0 0 0 776 0 0 0 0 0 0
 925 0 0 0 0 777 0 0 0 0 0 0
 926 0 0 0 0 778 0 0 0 0 0 0
 927 0 0 0 0 779 0 0 0 0 0 0
 928 0 0 0 0 780 0 0 0 0 0 0
 929 0 0 0 0 781 0 0 0 0 0 0
 930 0 0 0 0 782 0 0 0 0 0 0
 931 0 0 0 0 783 0 0 0 0 0 0
 932 0 0 0 0 784 0 0 0 0 0 0
 933 0 0 0 0 785 0 0 0 0 0 0
 934 0 0 0 0 786 0 0 0 0 0 0
 935 0 0 0 0 787 0 0 0 0 0 0
 936 0 0 0 0 788 0 0 0 0 0 0
 937 0 0 0 0 789 0 0 0 0 0 0
 938 0 0 0 0 790 0 0 0 0 0 0
 939 0 0 0 0 791 0 0 0 0 0 0
 940 0 0 0 0 792 0 0 0 0 0 0
 941 0 0 0 0 793 0 0 0 0 0 0
 942 0 0 0 0 794 0 0 0 0 0 0
 943 0 0 0 0 795 0 0 0 0 0 0
 944 0 0 0 0 796 0 0 0 0 0 0
 945 0 0 0 0 797 0 0 0 0 0 0
 946 0 0 0 0 798 0 0 0 0 0 0
 947 0 0 0 0 799 0 0 0 0 0 0
 948 0 0 0 0 800 0 0 0 0 0 0
 949 0 0 0 0 801 0 0 0 0 0 0
 950 0 0 0 0 802 0 0 0 0 0 0
 951 0 0 0 0 803 0 0 0 0 0 0
 952 0 0 0 0 804 0 0 0 0 0 0
 953 0 0 0 0 805 0 0 0 0 0 0
 954 0 0 0 0 806 0 0 0 0 0 0
 955 0 0 0 0 807 0 0 0 0 0 0
 956 0 0 0 0 808 0 0 0 0 0 0
 957 0 0 0 0 809 0 0 0 0 0 0
 958 0 0 0 0 810 0 0 0 0 0 0
 959 0 0 0 0 811 0 0 0 0 0 0
 960 0 0 0 0 812 0 0 0 0 0 0
 961 0 0 0 0 813 0 0 0 0 0 0
 962 0 0 0 0 814 0 0 0 0 0 0
 963 0 0 0 0 815 0 0 0 0 0 0
 964 0 0 0 0 816 0 0 0 0 0 0
 965 0 0 0 0 817 0 0 0 0 0 0
 966 0 0 0 0 818 0 0 0 0 0 0
 967 0 0 0 0 819 0 0 0 0 0 0
 968 0 0 0 0 820 0 0 0 0 0 0
 969 0 0 0 0 821 0 0 0 0 0 0
 970 0 0 0 0 822 0 0 0 0 0 0
 971 0 0 0 0 823 0 0 0 0 0 0
 972 0 0 0 0 824 0 0 0 0 0 0
 973 0 0 0 0 825 0 0 0 0 0 0
 974 0 0 0 0 826 0 0 0 0 0 0
 975 0 0 0 0 827 0 0 0 0 0 0
 976 0 0 0 0 828 0 0 0 0 0 0
 977 0 0 0 0 829 0 0 0 0 0 0
 978 0 0 0 0 830 0 0 0 0 0 0
 979 0 0 0 0 831 0 0 0 0 0 0
 980 0 0 0 0 832 0 0 0 0 0 0
 981 0 0 0 0 833 0 0 0 0 0 0
 982 0 0 0 0 834 0 0 0 0 0 0
 983 0 0 0 0 835 0 0 0 0 0 0
 984 0 0 0 0 836 0 0 0 0 0 0
 985 0 0 0 0 837 0 0 0 0 0 0
 986 0 0 0 0 838 0 0 0 0 0 0
 987 0 0 0 0 839 0 0 0 0 0 0
 988 0 0 0 0 840 0 0 0 0 0 0
 989 0 0 0 0 841 0 0 0 0 0 0
 990 0 0 0 0 842 0 0 0 0 0 0
 991 0 0 0 0 843 0 0 0 0 0 0
 992 0 0 0 0 844 0 0 0 0 0 0
 993 0 0 0 0 845 0 0 0 0 0 0
 994 0 0 0 0 846 0 0 0 0 0 0
 995 0 0 0 0 847 0 0 0 0 0 0
 996 0 0 0 0 848 0 0 0 0 0 0
 997 0 0 0 0 849 0 0 0 0 0 0
 998 0 0 0 0 850 0 0 0 0 0 0
 999 0 0 0 0 851 0 0 0 0 0 0
 1000 0 0 0 0 852 0 0 0 0 0 0
 6 62 0.0 1.0 0.0 99.88276670574442 0.5 0.5 62.0 1.0 0.0 0.0
 8 137 31.0 1.4133333333333333 0.0 99.76580796252928 0.5 0.5 137.0 1.0 0.0 0.0
 11 138 66.33333333333333 5.542222222222223 0.0 99.64912280701755 0.5 0.5 138.0 1.0 0.0 0.0
 2 151 49.75 4.406666666666667 0.0 99.53271028037382 0.956953642384106 0.956953642384106 289.0 1.0 0.0 0.0
 5 278 70.0 3.963128608923885 0.0 99.41656942823803 0.7482014388489209 0.7482014388489209 416.0 1.0 0.0 0.0
 7 312 81.33333333333333 3.6014577488158808 0.0 99.3006993006993 0.9455128205128205 0.9455128205128205 590.0 1.0 0.0 0.0
 12 315 114.28571428571428 7.586963784699326 0.0 99.18509895227008 0.9412698412698413 0.9412698412698413 593.0 1.0 0.0 0.0
 15 316 139.375 10.58859331161191 0.0 99.06976744186046 0.939873417721519 0.939873417721519 594.0 1.0 0.0 0.0
 13 356 159.0 10.40097183254392 0.0 98.95470383275261 0.8904494382022472 0.8904494382022472 634.0 1.0 0.0 0.0
 33 415 178.70000000000002 10.064264479798005 0.0 98.83990719257541 0.8349397590361446 0.8349397590361446 693.0 1.0 0.0 0.0
 10 444 187.72727272727272 9.392485781196433 0.0 98.72537659327925 0.9673423423423423 0.9673423423423423 859.0 1.0 0.0 0.0
 16 476 206.66666666666666 9.260051856807111 0.0 98.6111111111111 0.9663865546218487 0.9663865546218487 920.0 1.0 0.0 0.0
 17 505 224.92307692307693 9.1845623697135 0.0 98.49710982658961 0.9712871287128713 0.9712871287128713 981.0 1.0 0.0 0.0
 24 542 242.85714285714283 9.115102287028337 0.0 98.38337182448036 0.9658671586715867 0.9658671586715867 1047.0 1.0 0.0 0.0
 43 566 260.3333333333333 9.126008036199126 0.0 98.26989619377163 0.9787985865724381 0.9787985865724381 1108.0 1.0 0.0 0.0
 18 614 277.9375 9.088618645047791 0.0 98.15668202764977 0.9609120521172638 0.9609120521172638 1180.0 1.0 0.0 0.0
 44 628 294.88235294117646 9.149819445813481 0.0 98.04372842347526 0.9888535031847133 0.9888535031847133 1242.0 1.0 0.0 0.0
 35 687 312.6111111111111 9.164327193496597 0.0 97.93103448275862 0.9570596797671034 0.9570596797671034 1315.0 1.0 0.0 0.0
 46 692 329.2105263157895 9.251073130680986 0.0 97.81859931113662 0.9963872832369942 0.9963872832369942 1379.0 1.0 0.0 0.0
 34 757 347.35 9.37082716645463 0.0 97.70642201834863 0.9537648612945839 0.9537648612945839 1444.0 1.0 0.0 0.0
 25 761 363.5238095238095 9.414301291089352 0.0 97.59450171821307 0.9973718791064389 0.9973718791064389 1518.0 1.0 0.0 0.0
 45 828 381.40909090909093 9.516468133811923 0.0 97.48283752860412 0.9595410628019324 0.9595410628019324 1589.0 1.0 0.0 0.0
 19 836 397.9130434782609 9.587346330892563 0.0 97.37142857142858 0.9952153110047847 0.9952153110047847 1664.0 1.0 0.0 0.0
 28 907 415.8333333333333 9.666249094531533 0.0 97.26027397260273 0.9608599779492834 0.9608599779492834 1743.0 1.0 0.0 0.0
 26 913 432.64 9.753884845035987 0.0 97.14937286202965 0.9967141292442497 0.9967141292442497 1820.0 1.0 0.0 0.0
 27 991 451.11538461538464 9.867394205039535 0.0 97.0387243735763 0.9576185671039354 0.9576185671039354 1898.0 1.0 0.0 0.0
 14 998 468.0 9.908121566594847 0.0 96.9283276450512 0.9964929859719439 0.9964929859719439 1989.0 1.0 0.0 0.0
 20 1073 486.6785714285714 10.021594576847122 0.0 96.81818181818181 0.9650512581547064 0.9650512581547064 2071.0 1.0 0.0 0.0
 47 1078 504.3103448275862 10.140677522473084 0.0 96.7082860385925 0.9976808905380334 0.9976808905380334 2151.0 1.0 0.0 0.0
 41 1155 523.2666666666667 10.272167133512598 0.0 96.59863945578232 0.9666666666666667 0.9666666666666667 2233.0 1.0 0.0 0.0
 29 1159 541.1612903225806 10.402375999376988 0.0 96.48924122310306 0.998274374460742 0.998274374460742 2314.0 1.0 0.0 0.0
 21 1238 560.34375 10.543416207227782 0.0 96.38009049773757 0.9680936995153473 0.9680936995153473 2397.0 1.0 0.0 0.0
 22 1243 578.4848484848485 10.672331444815397 0.0 96.27118644067797 0.99798873692679 0.99798873692679 2481.0 1.0 0.0 0.0
 37 1322 597.8823529411765 10.821324497558921 0.0 96.16252821670427 0.9701210287443268 0.9701210287443268 2565.0 1.0 0.0 0.0
 48 1327 616.3142857142857 10.963504341846352 0.0 96.05411499436302 0.9981160512434062 0.9981160512434062 2649.0 1.0 0.0 0.0
 36 1406 635.9166666666666 11.123909644519932 0.0 95.94594594594594 0.9719061166429588 0.9719061166429588 2733.0 1.0 0.0 0.0
 38 1414 654.5945945945946 11.262530290971243 0.0 95.83802024746907 0.9971711456859972 0.9971711456859972 2820.0 1.0 0.0 0.0
 30 1491 674.3684210526316 11.427757822013794 0.0 95.7303370786517 0.9741784037558685 0.9741784037558685 2905.0 1.0 0.0 0.0
 49 1506 693.3333333333333 11.55447083215168 0.0 95.62289562289563 0.9950199203187251 0.9950199203187251 2997.0 1.0 0.0 0.0
 39 1585 713.2750000000001 11.687151614539378 0.0 95.51569506726457 0.9750788643533123 0.9750788643533123 3091.0 1.0 0.0 0.0
 31 1603 732.609756097561 11.80516677505979 0.0 95.40873460246361 0.9943855271366189 0.9943855271366189 3188.0 1.0 0.0 0.0
 32 1686 752.9047619047618 11.921545406771001 0.0 95.30201342281879 0.9753855278766311 0.9753855278766311 3289.0 1.0 0.0 0.0
 42 1700 772.6744186046511 12.051876285587403 0.0 95.19553072625698 0.9958823529411764 0.9958823529411764 3386.0 1.0 0.0 0.0
 23 1802 793.4318181818182 12.131026432701796 0.0 95.08928571428571 0.9716981132075472 0.9716981132075472 3502.0 1.0 0.0 0.0
 50 1803 813.5777777777778 12.250444831284689 0.0 94.98327759197325 0.9997226844148641 0.9997226844148641 3605.0 1.0 0.0 0.0
 40 1922 835.0652173913044 12.332319219010383 0.0 94.87750556792872 0.9690426638917794 0.9690426638917794 3725.0 1.0 0.0 0.0
 69 1925 858.1914893617021 16.165674129244206 0.0 94.77196885428253 0.9683116883116883 0.9683116883116883 3728.0 1.0 0.0 0.0
 51 1926 877.875 16.15510876374674 0.0 94.66666666666667 0.9997403946002077 0.9997403946002077 3851.0 1.0 0.0 0.0
 68 1927 899.2653061224489 19.758065727751905 0.0 94.56159822419534 0.9994810586403736 0.9994810586403736 3852.0 1.0 0.0 0.0
 73 1985 919.78 20.024571079863538 0.0 94.45676274944567 0.985390428211587 0.985390428211587 3912.0 1.0 0.0 0.0
 74 2057 940.6666666666666 20.192117616423946 0.0 94.35215946843853 0.9684005833738454 0.9684005833738454 3984.0 1.0 0.0 0.0
 65 2138 959.6346153846155 19.998667304988892 0.0 94.24778761061947 0.9810570626753976 0.9810570626753976 4195.0 1.0 0.0 0.0
 71 2143 980.3396226415094 20.09149631152047 0.0 94.14364640883979 0.9988334111059263 0.9988334111059263 4281.0 1.0 0.0 0.0
 72 2197 1001.7777777777777 20.409010974929224 0.0 94.03973509933775 0.9877105143377333 0.9877105143377333 4340.0 1.0 0.0 0.0
 9 2730 1023.5090909090909 20.13106443392164 0.0 93.93605292171996 0.8924908424908425 0.8924908424908425 4873.0 1.0 0.0 0.0
 223 2808 1053.982142857143 20.414438283315896 0.0 93.83259911894274 0.8815883190883191 0.8815883190883191 4951.0 1.0 0.0 0.0
 225 2847 1084.7543859649122 21.336991997643686 0.0 93.72937293729372 0.8763610818405339 0.8763610818405339 4990.0 1.0 0.0 0.0
 226 2912 1115.1379310344828 21.741526618373967 0.0 93.62637362637362 0.8679601648351648 0.8679601648351648 5055.0 1.0 0.0 0.0
 4 3083 1132.5593220338983 21.4286157813514 0.01694915254237288 93.52360043907794 0.9722672721375284 0.9722672721375284 5995.0 1.0 0.0 0.0
 253 3084 1165.0666666666666 26.211472184995547 0.016666666666666666 93.42105263157893 0.9721141374837873 0.9721141374837873 5996.0 1.0 0.0 0.0
 379 3091 1196.5245901639346 30.848989034421848 0.01639344262295082 93.31872946330778 0.9710449692656098 0.9710449692656098 6003.0 1.0 0.0 0.0
 386 3092 1227.0806451612902 35.338521469350525 0.016129032258064516 93.21663019693653 0.9708926261319534 0.9708926261319534 6004.0 1.0 0.0 0.0
 224 3113 1253.8253968253969 35.023426877599796 0.015873015873015872 93.11475409836065 0.996627047863797 0.996627047863797 6205.0 1.0 0.0 0.0
 227 3184 1282.875 35.17689005798941 0.015625 93.01310043668121 0.9855527638190955 0.9855527638190955 6276.0 1.0 0.0 0.0
 221 3504 1312.123076923077 34.80416867248188 0.015384615384615385 92.91166848418757 0.9412100456621004 0.9412100456621004 6596.0 1.0 0.0 0.0
 231 3520 1345.3333333333333 37.610166116838215 0.015151515151515152 92.81045751633988 0.9392045454545455 0.9392045454545455 6612.0 1.0 0.0 0.0
 230 3539 1377.7910447761194 39.82886748665759 0.014925373134328358 92.70946681175191 0.9368465668267872 0.9368465668267872 6631.0 1.0 0.0 0.0
 233 3555 1409.5735294117646 42.51061208244204 0.014705882352941176 92.6086956521739 0.9348804500703235 0.9348804500703235 6647.0 1.0 0.0 0.0
 232 3573 1440.6666666666667 44.77132784936317 0.014492753623188406 92.50814332247558 0.9326896165687097 0.9326896165687097 6665.0 1.0 0.0 0.0
 229 3631 1471.1285714285714 45.02607242688458 0.014285714285714285 92.40780911062907 0.9257780225833104 0.9257780225833104 6723.0 1.0 0.0 0.0
 235 3647 1501.5492957746478 47.60228971664677 0.014084507042253521 92.3076923076923 0.9239100630655334 0.9239100630655334 6739.0 1.0 0.0 0.0
 234 3666 1531.3472222222222 49.62097136531907 0.013888888888888888 92.20779220779221 0.9217130387343153 0.9217130387343153 6758.0 1.0 0.0 0.0
 239 3683 1560.5890410958903 51.90899996063702 0.0136986301369863 92.10810810810811 0.9197664947054032 0.9197664947054032 6775.0 1.0 0.0 0.0
 238 3702 1589.2702702702704 53.84052841067109 0.013513513513513514 92.0086393088553 0.9176121015667207 0.9176121015667207 6794.0 1.0 0.0 0.0
 240 3718 1617.44 56.22098803186215 0.013333333333333334 91.9093851132686 0.9158149542764927 0.9158149542764927 6810.0 1.0 0.0 0.0
 241 3734 1645.078947368421 58.551961873548166 0.013157894736842105 91.8103448275862 0.9140332083556508 0.9140332083556508 6826.0 1.0 0.0 0.0
 242 3748 1672.2077922077924 61.26835568966164 0.012987012987012988 91.71151776103336 0.9124866595517609 0.9124866595517609 6840.0 1.0 0.0 0.0
 243 3762 1698.8205128205127 63.92791889510553 0.01282051282051282 91.61290322580645 0.9109516214779373 0.9109516214779373 6854.0 1.0 0.0 0.0
 237 3823 1724.9367088607594 63.912022847668005 0.012658227848101266 91.51450053705693 0.9043944546167931 0.9043944546167931 6915.0 1.0 0.0 0.0
 245 3844 1751.1625000000001 65.4012178001674 0.0125 91.41630901287554 0.9021852237252862 0.9021852237252862 6936.0 1.0 0.0 0.0
 246 3865 1777.0 66.8659881859384 0.012345679012345678 91.31832797427653 0.9 0.9 6957.0 1.0 0.0 0.0
 247 3886 1802.4634146341464 68.30722758669062 0.012195121951219513 91.22055674518201 0.897838394235718 0.897838394235718 6978.0 1.0 0.0 0.0
 248 3907 1827.566265060241 69.72578651995482 0.012048192771084338 91.12299465240642 0.8957000255950858 0.8957000255950858 6999.0 1.0 0.0 0.0
 250 3931 1852.3214285714284 70.84561842646329 0.011904761904761904 91.02564102564104 0.893284151615365 0.893284151615365 7023.0 1.0 0.0 0.0
 251 3983 1876.7764705882353 70.91327178434202 0.011764705882352941 90.92849519743864 0.8881496359527994 0.8881496359527994 7075.0 1.0 0.0 0.0
 254 3986 1901.2674418604652 74.72358257754733 0.011627906976744186 90.8315565031983 0.8878575012543903 0.8878575012543903 7078.0 1.0 0.0 0.0
 380 3993 1925.2298850574712 78.45434599619622 0.011494252873563218 90.73482428115017 0.8871775607312797 0.8871775607312797 7085.0 1.0 0.0 0.0
 265 4051 1948.7272727272727 78.35651055971907 0.011363636363636364 90.63829787234042 0.8816341644038509 0.8816341644038509 7143.0 1.0 0.0 0.0
 255 4114 1972.3483146067415 78.20982602872883 0.011235955056179775 90.54197662061637 0.8757899854156539 0.8757899854156539 7206.0 1.0 0.0 0.0
 256 4188 1996.1444444444446 77.96965679057179 0.011111111111111112 90.44585987261146 0.8691499522445081 0.8691499522445081 7280.0 1.0 0.0 0.0
 257 4263 2020.2307692307693 77.73746275990617 0.01098901098901099 90.34994697773065 0.8626554069903823 0.8626554069903823 7355.0 1.0 0.0 0.0
